Instance	Status	Objective	Gap	Time	Model
data\3R-4K-4T-240L-1.txt	OPTIMAL	306.6465037579704	0	3.974576950073242	Sampiao
data\3R-4K-4T-240L-2.txt	OPTIMAL	430.19393708122067	0	7.664281845092773	lyu
data\3R-4K-4T-240L-2.txt	OPTIMAL	430.19393708122067	0	10.748359680175781	Sampiao
data\3R-4K-4T-240L-3.txt	OPTIMAL	343.2520685431147	0	6.35606575012207	lyu
data\3R-4K-4T-240L-3.txt	OPTIMAL	343.2520685431147	0	10.502021789550781	Sampiao
data\3R-4K-4T-240L-4.txt	OPTIMAL	350.4634909993358	0	7.645627975463867	lyu
data\3R-4K-4T-240L-4.txt	OPTIMAL	350.4634730041636	0	7.998687744140625	Sampiao
data\3R-4K-4T-240L-5.txt	OPTIMAL	317.1971298997256	0	2.349855422973633	lyu
data\3R-4K-4T-240L-5.txt	OPTIMAL	317.19713345801654	0	6.849720001220703	Sampiao
data\3R-4K-4T-240L-6.txt	OPTIMAL	437.782190531502	0	2.2541332244873047	lyu
data\3R-4K-4T-240L-6.txt	OPTIMAL	437.78219053150195	0	4.917901992797852	Sampiao
data\3R-4K-4T-240L-7.txt	OPTIMAL	435.2736966807256	0	3.4030494689941406	lyu
data\3R-4K-4T-240L-7.txt	OPTIMAL	435.2736693299528	0	10.465110778808594	Sampiao
data\3R-4K-4T-240L-8.txt	OPTIMAL	323.8678040836124	0	8.99749755859375	lyu
data\3R-4K-4T-240L-8.txt	OPTIMAL	323.86780408361244	0	15.029953002929688	Sampiao
data\3R-4K-4T-240L-9.txt	OPTIMAL	456.2955182284485	0	4.877988815307617	lyu
data\3R-4K-4T-240L-9.txt	OPTIMAL	456.2955182284485	0	18.110746383666992	Sampiao
data\3R-4K-4T-240M-0.txt	OPTIMAL	180.12006581833282	0	0.76025390625	lyu
data\3R-4K-4T-240M-0.txt	OPTIMAL	180.12006581833282	0	0.19345664978027344	Sampiao
data\3R-4K-4T-240M-1.txt	OPTIMAL	309.8291744366489	0	4.997089385986328	lyu
data\3R-4K-4T-240M-1.txt	OPTIMAL	309.8291744366489	0	8.427995681762695	Sampiao
data\3R-4K-4T-240M-2.txt	OPTIMAL	279.11068370473504	0	0.7680435180664062	lyu
data\3R-4K-4T-240M-2.txt	OPTIMAL	279.11068370473504	0	0.07480621337890625	Sampiao
data\3R-4K-4T-240M-3.txt	OPTIMAL	333.37474618771023	0	5.946441650390625	lyu
data\3R-4K-4T-240M-3.txt	OPTIMAL	333.37474618771023	0	10.833646774291992	Sampiao
data\3R-4K-4T-240M-4.txt	OPTIMAL	288.91462356312235	0	0.40120697021484375	lyu
data\3R-4K-4T-240M-4.txt	OPTIMAL	288.91462356312235	0	0.28232383728027344	Sampiao
data\3R-4K-4T-240M-5.txt	OPTIMAL	298.0678147193616	0	1.0765113830566406	lyu
data\3R-4K-4T-240M-5.txt	OPTIMAL	298.06781471936165	0	1.371805191040039	Sampiao
data\3R-4K-4T-240M-6.txt	OPTIMAL	327.7705167846285	0	7.287481307983398	lyu
data\3R-4K-4T-240M-6.txt	OPTIMAL	327.7705167846285	0	15.607110977172852	Sampiao
data\3R-4K-4T-240M-7.txt	OPTIMAL	302.8765152416018	0	13.623674392700195	lyu
data\3R-4K-4T-240M-7.txt	OPTIMAL	302.8765152416018	0	29.5352783203125	Sampiao
data\3R-4K-4T-240M-8.txt	OPTIMAL	299.69627002574043	0	1.8361148834228516	lyu
data\3R-4K-4T-240M-8.txt	OPTIMAL	299.69627002574043	0	1.773244857788086	Sampiao
data\3R-4K-4T-240M-9.txt	OPTIMAL	377.42967937922975	0	5.9805450439453125	lyu
data\3R-4K-4T-240M-9.txt	OPTIMAL	377.42942780205306	0	9.274284362792969	Sampiao
data\3R-4K-4T-240S-0.txt	OPTIMAL	257.09877563608455	0	0.6073532104492188	lyu
data\3R-4K-4T-240S-0.txt	OPTIMAL	257.09877563608455	0	0.34906959533691406	Sampiao
data\3R-4K-4T-240S-1.txt	OPTIMAL	222.20127174541426	0	0.495635986328125	lyu
data\3R-4K-4T-240S-1.txt	OPTIMAL	222.20127174541432	0	0.11768722534179688	Sampiao
data\3R-4K-4T-240S-2.txt	OPTIMAL	209.42741699131153	0	2.805492401123047	lyu
data\3R-4K-4T-240S-2.txt	OPTIMAL	209.42741699131147	0	1.4551219940185547	Sampiao
data\3R-4K-4T-240S-3.txt	OPTIMAL	237.99535345797614	0	0.353057861328125	lyu
data\3R-4K-4T-240S-3.txt	OPTIMAL	237.99535345797614	0	0.12766075134277344	Sampiao
data\3R-4K-4T-240S-4.txt	OPTIMAL	284.675380388701	0	2.135282516479492	lyu
data\3R-4K-4T-240S-4.txt	OPTIMAL	284.675380388701	0	1.3424224853515625	Sampiao
data\3R-4K-4T-240S-5.txt	OPTIMAL	290.1801575250038	0	5.560197830200195	lyu
data\3R-4K-4T-240S-5.txt	OPTIMAL	290.1801575250038	0	7.44117546081543	Sampiao
data\3R-4K-4T-240S-6.txt	OPTIMAL	220.16445736196096	0	2.2559585571289062	lyu
data\3R-4K-4T-240S-6.txt	OPTIMAL	220.16445736196096	0	0.3610420227050781	Sampiao
data\3R-4K-4T-240S-7.txt	OPTIMAL	243.25278716965278	0	3.841726303100586	lyu
data\3R-4K-4T-240S-7.txt	OPTIMAL	243.25278716965278	0	3.8307933807373047	Sampiao
data\3R-4K-4T-240S-8.txt	OPTIMAL	268.26909619669266	0	0.5894031524658203	lyu
data\3R-4K-4T-240S-8.txt	OPTIMAL	268.2690961966927	0	0.2553215026855469	Sampiao
data\3R-4K-4T-240S-9.txt	OPTIMAL	283.09659942328176	0	5.964073181152344	lyu
data\3R-4K-4T-240S-9.txt	OPTIMAL	283.09659942328176	0	6.305156707763672	Sampiao
data\3R-4K-4T-300L-0.txt	OPTIMAL	365.7496685202135	0	3.693157196044922	lyu
data\3R-4K-4T-300L-0.txt	OPTIMAL	365.7496367600189	0	6.482725143432617	Sampiao
data\3R-4K-4T-300L-1.txt	OPTIMAL	306.6465037579703	0	2.2061195373535156	lyu
data\3R-4K-4T-300L-1.txt	OPTIMAL	306.6465037579704	0	2.0216121673583984	Sampiao
data\3R-4K-4T-300L-2.txt	OPTIMAL	427.9869686923849	0	9.092536926269531	lyu
data\3R-4K-4T-300L-2.txt	OPTIMAL	427.9869686923849	0	12.188522338867188	Sampiao
data\3R-4K-4T-300L-3.txt	OPTIMAL	343.2520685431147	0	12.995136260986328	lyu
data\3R-4K-4T-300L-3.txt	OPTIMAL	343.2520685431147	0	12.938522338867188	Sampiao
data\3R-4K-4T-300L-4.txt	OPTIMAL	350.4634909993358	0	5.804876327514648	lyu
data\3R-4K-4T-300L-4.txt	OPTIMAL	350.4634909993358	0	10.315511703491211	Sampiao
data\3R-4K-4T-300L-5.txt	OPTIMAL	317.19713345801654	0	5.135286331176758	lyu
data\3R-4K-4T-300L-5.txt	OPTIMAL	317.19713345801654	0	7.67155647277832	Sampiao
data\3R-4K-4T-300L-6.txt	OPTIMAL	437.782190531502	0	1.7227287292480469	lyu
data\3R-4K-4T-300L-6.txt	OPTIMAL	437.7821638925299	0	4.463108062744141	Sampiao
data\3R-4K-4T-300L-7.txt	OPTIMAL	435.2737293485303	0	5.619495391845703	lyu
data\3R-4K-4T-300L-7.txt	OPTIMAL	435.27369452395817	0	6.768962860107422	Sampiao
