Instance,Status,Objective,Gap,Time,Model
PDPT-R5-K20-T1-2.txt,OPTIMAL,1188.3677442,0.0,3.7799999713897705,Lyu
PDPT-R5-K20-T1-3.txt,OPTIMAL,1060.5769993,0.0,3.194000005722046,Lyu
PDPT-R5-K20-T1-4.txt,OPTIMAL,1148.4348036,0.0,2.4569997787475586,Lyu
PDPT-R5-K20-T1-5.txt,OPTIMAL,1106.7662389,0.0,3.2100000381469727,Lyu
PDPT-R5-K20-T1-6.txt,OPTIMAL,1288.442179,0.0,3.009999990463257,Lyu
PDPT-R5-K20-T1-7.txt,OPTIMAL,1094.0984263,0.0,3.6690001487731934,Lyu
PDPT-R5-K20-T1-8.txt,OPTIMAL,1481.6724144,0.0,3.453000068664551,Lyu
PDPT-R5-K20-T1-9.txt,OPTIMAL,967.6905321,0.0,3.7180001735687256,Lyu
PDPT-R5-K4-T1-0.txt,OPTIMAL,453.5751573,0.0,0.3619999885559082,Lyu
PDPT-R5-K4-T1-1.txt,OPTIMAL,547.5762131,0.0,0.41100001335144043,Lyu
PDPT-R5-K4-T1-2.txt,OPTIMAL,450.7408194,0.0,0.13899993896484375,Lyu
PDPT-R5-K4-T1-3.txt,OPTIMAL,436.0137516,0.0,0.5410001277923584,Lyu
PDPT-R5-K4-T1-4.txt,OPTIMAL,369.207802,0.0,0.3919999599456787,Lyu
PDPT-R5-K4-T1-5.txt,OPTIMAL,576.8520755,2.2163487316455846e-05,0.2850000858306885,Lyu
PDPT-R5-K4-T1-6.txt,OPTIMAL,493.792903,0.0,0.3019998073577881,Lyu
PDPT-R5-K4-T1-7.txt,OPTIMAL,434.6750147,0.0,0.13499999046325684,Lyu
PDPT-R5-K4-T1-8.txt,OPTIMAL,514.0982249,0.0,0.7819998264312744,Lyu
PDPT-R5-K4-T1-9.txt,OPTIMAL,423.3076501,0.0,0.2390000820159912,Lyu
PDPT-R5-K6-T1-0.txt,OPTIMAL,673.7239695,0.0,0.437999963760376,Lyu
PDPT-R5-K6-T1-1.txt,OPTIMAL,532.3806206,0.0,0.5840001106262207,Lyu
PDPT-R5-K6-T1-2.txt,OPTIMAL,564.9789219,0.0,0.4270000457763672,Lyu
PDPT-R5-K6-T1-3.txt,OPTIMAL,529.590041,0.0,0.4250001907348633,Lyu
PDPT-R5-K6-T1-4.txt,OPTIMAL,645.2585027,0.0,0.6589999198913574,Lyu
PDPT-R5-K6-T1-5.txt,OPTIMAL,627.159669,0.0,0.630000114440918,Lyu
PDPT-R5-K6-T1-6.txt,OPTIMAL,609.4137342,0.0,1.2590000629425049,Lyu
PDPT-R5-K6-T1-7.txt,OPTIMAL,513.6484099,0.0,0.507000207901001,Lyu
PDPT-R5-K6-T1-8.txt,OPTIMAL,540.8926015,0.0,0.5839998722076416,Lyu
PDPT-R5-K6-T1-9.txt,OPTIMAL,640.0632663,0.0,0.4500000476837158,Lyu
PDPT-R5-K8-T1-0.txt,OPTIMAL,581.5778754,0.0,0.624000072479248,Lyu
PDPT-R5-K8-T1-1.txt,OPTIMAL,649.4943856,0.0,0.8659999370574951,Lyu
PDPT-R5-K8-T1-2.txt,OPTIMAL,713.8197244,0.0,0.6599998474121094,Lyu
PDPT-R5-K8-T1-3.txt,OPTIMAL,642.2683748,0.0,0.6289999485015869,Lyu
PDPT-R5-K8-T1-4.txt,OPTIMAL,516.7249105,0.0,0.9909999370574951,Lyu
PDPT-R5-K8-T1-5.txt,OPTIMAL,768.8971055,0.0,1.1390001773834229,Lyu
PDPT-R5-K8-T1-6.txt,OPTIMAL,687.6798353,0.0,1.0109999179840088,Lyu
PDPT-R5-K8-T1-7.txt,OPTIMAL,616.8670044,0.0,0.6440000534057617,Lyu
PDPT-R5-K8-T1-8.txt,OPTIMAL,716.2106554,0.0,1.5090000629425049,Lyu
PDPT-R5-K8-T1-9.txt,OPTIMAL,757.5298897,0.0,0.9779999256134033,Lyu
