Instance,Status,Objective,Gap,Time,Model
3R-4K-4T-240M-8.txt,OPTIMAL,299.69627,0.0,0.7560000419616699,Sampaio_vi
3R-4K-4T-240M-8.txt,OPTIMAL,299.69627,0.0,1.561000108718872,Lyu
3R-4K-4T-240M-9.txt,OPTIMAL,377.4296794,0.0,26.108999967575073,Sampaio
3R-4K-4T-240M-9.txt,OPTIMAL,377.4296794,0.0,7.957000017166138,Sampaio_vi
3R-4K-4T-240M-9.txt,OPTIMAL,377.4296794,0.0,8.0,Lyu
3R-4K-4T-240S-0.txt,OPTIMAL,257.0987756,0.0,1.1519999504089355,Sampaio
3R-4K-4T-240S-0.txt,OPTIMAL,257.0987756,0.0,1.305999994277954,Sampaio_vi
3R-4K-4T-240S-0.txt,OPTIMAL,257.0987756,0.0,1.196000099182129,Lyu
3R-4K-4T-240S-1.txt,OPTIMAL,222.2012717,0.0,0.18900012969970703,Sampaio
3R-4K-4T-240S-1.txt,OPTIMAL,222.2012717,0.0,0.2539999485015869,Sampaio_vi
3R-4K-4T-240S-1.txt,OPTIMAL,222.2012717,0.0,0.2569999694824219,Lyu
3R-4K-4T-240S-2.txt,OPTIMAL,209.427417,0.0,1.4149999618530273,Sampaio
3R-4K-4T-240S-2.txt,OPTIMAL,209.427417,0.0,1.2860000133514404,Sampaio_vi
3R-4K-4T-240S-2.txt,OPTIMAL,209.427417,0.0,0.3940000534057617,Lyu
3R-4K-4T-240S-3.txt,OPTIMAL,237.9953535,0.0,0.5799999237060547,Sampaio
3R-4K-4T-240S-3.txt,OPTIMAL,237.9981378,1.1698932997294271e-05,0.3640000820159912,Sampaio_vi
3R-4K-4T-240S-3.txt,OPTIMAL,237.9953535,0.0,0.15799999237060547,Lyu
3R-4K-4T-240S-4.txt,OPTIMAL,284.6753804,0.0,1.6449999809265137,Sampaio
3R-4K-4T-240S-4.txt,OPTIMAL,284.6753804,0.0,0.9909999370574951,Sampaio_vi
3R-4K-4T-240S-4.txt,OPTIMAL,284.6753804,0.0,1.5939998626708984,Lyu
3R-4K-4T-240S-5.txt,OPTIMAL,290.1801575,0.0,13.108999967575073,Sampaio
3R-4K-4T-240S-5.txt,OPTIMAL,290.1801575,0.0,11.233999967575073,Sampaio_vi
3R-4K-4T-240S-5.txt,OPTIMAL,290.1801575,0.0,7.908999919891357,Lyu
3R-4K-4T-240S-6.txt,OPTIMAL,220.1644574,0.0,0.7890000343322754,Sampaio
3R-4K-4T-240S-6.txt,OPTIMAL,220.1644574,0.0,1.2669999599456787,Sampaio_vi
3R-4K-4T-240S-6.txt,OPTIMAL,220.1644574,0.0,1.1899998188018799,Lyu
3R-4K-4T-240S-7.txt,OPTIMAL,243.2527872,0.0,11.080999851226807,Sampaio
3R-4K-4T-240S-7.txt,OPTIMAL,243.2527872,0.0,9.003000020980835,Sampaio_vi
3R-4K-4T-240S-7.txt,OPTIMAL,243.2527872,0.0,8.809999942779541,Lyu
3R-4K-4T-240S-8.txt,OPTIMAL,268.2690962,0.0,1.4000000953674316,Sampaio
3R-4K-4T-240S-8.txt,OPTIMAL,268.2690962,0.0,1.1559998989105225,Sampaio_vi
3R-4K-4T-240S-8.txt,OPTIMAL,268.2690962,0.0,0.3429999351501465,Lyu
3R-4K-4T-240S-9.txt,OPTIMAL,283.0965994,0.0,7.328999996185303,Sampaio
3R-4K-4T-240S-9.txt,OPTIMAL,283.0965994,0.0,4.60699987411499,Sampaio_vi
3R-4K-4T-240S-9.txt,OPTIMAL,283.0965994,0.0,5.605000019073486,Lyu
